dataset,model,seed,best_params,train_cindex_mean,train_cindex_std,train_cindex_ci_lower,train_cindex_ci_upper,train_ibs_mean,train_ibs_std,train_ibs_ci_lower,train_ibs_ci_upper,train_cal_mean,train_cal_std,train_cal_ci_lower,train_cal_ci_upper,val_cindex_mean,val_cindex_std,val_cindex_ci_lower,val_cindex_ci_upper,val_ibs_mean,val_ibs_std,val_ibs_ci_lower,val_ibs_ci_upper,val_cal_mean,val_cal_std,val_cal_ci_lower,val_cal_ci_upper,test_cindex_mean,test_cindex_std,test_cindex_ci_lower,test_cindex_ci_upper,test_ibs_mean,test_ibs_std,test_ibs_ci_lower,test_ibs_ci_upper,test_cal_mean,test_cal_std,test_cal_ci_lower,test_cal_ci_upper,time_sec_total,n_bootstrap_iters,n_trials,space_file,status,error
veterans,converse_single,42,"{""latent_dim"": 32, ""enc_layers"": 4, ""enc_hidden"": 64, ""dec_layers"": 1, ""dec_hidden"": 8, ""dropout"": 0.1850532832557714, ""variational"": true, ""alpha_REC"": 0.03588589149939311, ""alpha_KLD"": 0.09104564641467092, ""alpha_NLL"": 0.1787332595834596, ""alpha_RANK"": 1.887463592306272e-05, ""lr"": 0.008080576004557803, ""activation"": ""relu"", ""weight_decay"": 0.003871128163880911, ""batch_size"": 128, ""lr_scheduler"": ""None"", ""interpolation"": ""linear"", ""clustering_method"": ""kmeans"", ""n_clusters"": 6, ""num_durations"": 13, ""num_layers"": 3, ""hidden_units"": 32, ""alpha_DVC"": 0.34973619808693507, ""alpha_IVCG"": 1.685514902041629e-05, ""use_cluster_heads"": false}",0.7448494325233248,0.033655495509778956,0.6776680801376598,0.8040624205540543,0.1835039130422688,0.028029354609400835,0.1460512512176389,0.2343620539517644,0.19014744268285283,0.0363547679724586,0.13402254969750982,0.2510919458816976,0.7032911879568207,0.05187492161687111,0.6064286341397227,0.7966238115816767,0.216570985194727,0.05102052864290819,0.14141718047129953,0.31765415863525276,0.2856580542508213,0.054079915987854624,0.19715631059607944,0.390891819297035,0.6887544084316768,0.06638266539428835,0.5383243771372741,0.783513418079096,0.19302246945778895,0.04511655771582497,0.11708718557349661,0.2737304596126581,0.25828291694559535,0.05317276143380469,0.17880321866430976,0.3539759104054746,4.330842234001466,20,1,spaces_best_param/veterans/converse_single.yaml,ok,
