bootstrap_iter,params,train_cindex,train_ibs,train_cal,val_cindex,val_ibs,val_cal,test_cindex,test_ibs,test_cal,time_sec
10,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 64, ""dec_layers"": 1, ""dec_hidden"": 8, ""dropout"": 1.615160008827566e-07, ""variational"": false, ""alpha_REC"": 7.114803935231575e-05, ""alpha_KLD"": 5.020554264957065e-05, ""alpha_NLL"": 7.170328746919024e-05, ""alpha_RANK"": 1.0440759337747301e-05, ""lr"": 9.239723614071034e-05, ""activation"": ""gelu"", ""weight_decay"": 0.008175786103122943, ""batch_size"": 32, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 12, ""num_layers"": 1, ""hidden_units"": 32, ""alpha_DVC"": 0.0008803144574883417, ""alpha_IVCG"": 6.074884534381473e-05, ""use_cluster_heads"": false}",0.961020552799433,0.0343028500788567,0.05177838135587282,0.6986301369863014,0.14995447026157271,0.18385264469044535,0.5252225519287834,0.2129601793237516,0.23367279146320474,28.134195456999805
11,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 64, ""dec_layers"": 1, ""dec_hidden"": 8, ""dropout"": 1.615160008827566e-07, ""variational"": false, ""alpha_REC"": 7.114803935231575e-05, ""alpha_KLD"": 5.020554264957065e-05, ""alpha_NLL"": 7.170328746919024e-05, ""alpha_RANK"": 1.0440759337747301e-05, ""lr"": 9.239723614071034e-05, ""activation"": ""gelu"", ""weight_decay"": 0.008175786103122943, ""batch_size"": 32, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 12, ""num_layers"": 1, ""hidden_units"": 32, ""alpha_DVC"": 0.0008803144574883417, ""alpha_IVCG"": 6.074884534381473e-05, ""use_cluster_heads"": false}",0.8853258975252701,0.08542839484670962,0.051524193545030295,0.7474747474747475,0.13081878235932307,0.11791425091216802,0.48606811145510836,0.2239969665890413,0.22449965499051994,24.752825485000358
12,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 64, ""dec_layers"": 1, ""dec_hidden"": 8, ""dropout"": 1.615160008827566e-07, ""variational"": false, ""alpha_REC"": 7.114803935231575e-05, ""alpha_KLD"": 5.020554264957065e-05, ""alpha_NLL"": 7.170328746919024e-05, ""alpha_RANK"": 1.0440759337747301e-05, ""lr"": 9.239723614071034e-05, ""activation"": ""gelu"", ""weight_decay"": 0.008175786103122943, ""batch_size"": 32, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 12, ""num_layers"": 1, ""hidden_units"": 32, ""alpha_DVC"": 0.0008803144574883417, ""alpha_IVCG"": 6.074884534381473e-05, ""use_cluster_heads"": false}",0.6315601570867547,0.19549275291165383,0.1643535279553672,0.5405405405405406,0.2013947491202094,0.3189561940329802,0.5079365079365079,0.1795199300117793,0.34035669536861335,4.995745643000191
13,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 64, ""dec_layers"": 1, ""dec_hidden"": 8, ""dropout"": 1.615160008827566e-07, ""variational"": false, ""alpha_REC"": 7.114803935231575e-05, ""alpha_KLD"": 5.020554264957065e-05, ""alpha_NLL"": 7.170328746919024e-05, ""alpha_RANK"": 1.0440759337747301e-05, ""lr"": 9.239723614071034e-05, ""activation"": ""gelu"", ""weight_decay"": 0.008175786103122943, ""batch_size"": 32, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 12, ""num_layers"": 1, ""hidden_units"": 32, ""alpha_DVC"": 0.0008803144574883417, ""alpha_IVCG"": 6.074884534381473e-05, ""use_cluster_heads"": false}",0.8567335243553008,0.08532398469045815,0.09087614128467354,0.5835777126099707,0.2201808451832249,0.21175612236756558,0.6506410256410257,0.14076805676431559,0.17852231026264936,21.17984595099915
14,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 64, ""dec_layers"": 1, ""dec_hidden"": 8, ""dropout"": 1.615160008827566e-07, ""variational"": false, ""alpha_REC"": 7.114803935231575e-05, ""alpha_KLD"": 5.020554264957065e-05, ""alpha_NLL"": 7.170328746919024e-05, ""alpha_RANK"": 1.0440759337747301e-05, ""lr"": 9.239723614071034e-05, ""activation"": ""gelu"", ""weight_decay"": 0.008175786103122943, ""batch_size"": 32, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 12, ""num_layers"": 1, ""hidden_units"": 32, ""alpha_DVC"": 0.0008803144574883417, ""alpha_IVCG"": 6.074884534381473e-05, ""use_cluster_heads"": false}",0.8527796842827728,0.11021748337777848,0.10148530288447406,0.8076923076923077,0.12791784063824138,0.16779727622000848,0.6282051282051282,0.175484667456295,0.11909597733470206,15.384626850998757
15,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 64, ""dec_layers"": 1, ""dec_hidden"": 8, ""dropout"": 1.615160008827566e-07, ""variational"": false, ""alpha_REC"": 7.114803935231575e-05, ""alpha_KLD"": 5.020554264957065e-05, ""alpha_NLL"": 7.170328746919024e-05, ""alpha_RANK"": 1.0440759337747301e-05, ""lr"": 9.239723614071034e-05, ""activation"": ""gelu"", ""weight_decay"": 0.008175786103122943, ""batch_size"": 32, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 12, ""num_layers"": 1, ""hidden_units"": 32, ""alpha_DVC"": 0.0008803144574883417, ""alpha_IVCG"": 6.074884534381473e-05, ""use_cluster_heads"": false}",0.9276406035665294,0.0450857412416962,0.06233880003537966,0.5978260869565217,0.15714311752909293,0.16355618564635616,0.6666666666666666,0.18708804464771886,0.22882549091033208,17.309371318999183
16,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 64, ""dec_layers"": 1, ""dec_hidden"": 8, ""dropout"": 1.615160008827566e-07, ""variational"": false, ""alpha_REC"": 7.114803935231575e-05, ""alpha_KLD"": 5.020554264957065e-05, ""alpha_NLL"": 7.170328746919024e-05, ""alpha_RANK"": 1.0440759337747301e-05, ""lr"": 9.239723614071034e-05, ""activation"": ""gelu"", ""weight_decay"": 0.008175786103122943, ""batch_size"": 32, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 12, ""num_layers"": 1, ""hidden_units"": 32, ""alpha_DVC"": 0.0008803144574883417, ""alpha_IVCG"": 6.074884534381473e-05, ""use_cluster_heads"": false}",0.9207815275310834,0.06559409917957698,0.06070505317128219,0.6217948717948718,0.15398438356255453,0.18765477000602643,0.7375,0.16129260153948946,0.14660252835049734,24.60470785599864
17,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 64, ""dec_layers"": 1, ""dec_hidden"": 8, ""dropout"": 1.615160008827566e-07, ""variational"": false, ""alpha_REC"": 7.114803935231575e-05, ""alpha_KLD"": 5.020554264957065e-05, ""alpha_NLL"": 7.170328746919024e-05, ""alpha_RANK"": 1.0440759337747301e-05, ""lr"": 9.239723614071034e-05, ""activation"": ""gelu"", ""weight_decay"": 0.008175786103122943, ""batch_size"": 32, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 12, ""num_layers"": 1, ""hidden_units"": 32, ""alpha_DVC"": 0.0008803144574883417, ""alpha_IVCG"": 6.074884534381473e-05, ""use_cluster_heads"": false}",0.9553633217993079,0.04614110744983612,0.02850023998334329,0.5773195876288659,0.2197784353500592,0.22796489765974426,0.5862068965517241,0.17212560730753484,0.1729011570440718,26.717574143000093
18,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 64, ""dec_layers"": 1, ""dec_hidden"": 8, ""dropout"": 1.615160008827566e-07, ""variational"": false, ""alpha_REC"": 7.114803935231575e-05, ""alpha_KLD"": 5.020554264957065e-05, ""alpha_NLL"": 7.170328746919024e-05, ""alpha_RANK"": 1.0440759337747301e-05, ""lr"": 9.239723614071034e-05, ""activation"": ""gelu"", ""weight_decay"": 0.008175786103122943, ""batch_size"": 32, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 12, ""num_layers"": 1, ""hidden_units"": 32, ""alpha_DVC"": 0.0008803144574883417, ""alpha_IVCG"": 6.074884534381473e-05, ""use_cluster_heads"": false}",0.8767593546172331,0.07606109908459892,0.09900175540716044,0.6094276094276094,0.1481179334969988,0.1956967494742969,0.7077922077922078,0.14136107480523272,0.2285328613440579,9.740387613999701
19,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 64, ""dec_layers"": 1, ""dec_hidden"": 8, ""dropout"": 1.615160008827566e-07, ""variational"": false, ""alpha_REC"": 7.114803935231575e-05, ""alpha_KLD"": 5.020554264957065e-05, ""alpha_NLL"": 7.170328746919024e-05, ""alpha_RANK"": 1.0440759337747301e-05, ""lr"": 9.239723614071034e-05, ""activation"": ""gelu"", ""weight_decay"": 0.008175786103122943, ""batch_size"": 32, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""kmeans"", ""n_clusters"": 8, ""num_durations"": 12, ""num_layers"": 1, ""hidden_units"": 32, ""alpha_DVC"": 0.0008803144574883417, ""alpha_IVCG"": 6.074884534381473e-05, ""use_cluster_heads"": false}",0.8954134815844337,0.06962844550872928,0.06501073005494819,0.6696696696696697,0.20562490061637217,0.15445247358959374,0.6007067137809188,0.14932863719806364,0.2228424514186845,15.131338066001263
