dataset,model,seed,best_params,train_cindex_mean,train_cindex_std,train_cindex_ci_lower,train_cindex_ci_upper,train_ibs_mean,train_ibs_std,train_ibs_ci_lower,train_ibs_ci_upper,train_cal_mean,train_cal_std,train_cal_ci_lower,train_cal_ci_upper,val_cindex_mean,val_cindex_std,val_cindex_ci_lower,val_cindex_ci_upper,val_ibs_mean,val_ibs_std,val_ibs_ci_lower,val_ibs_ci_upper,val_cal_mean,val_cal_std,val_cal_ci_lower,val_cal_ci_upper,test_cindex_mean,test_cindex_std,test_cindex_ci_lower,test_cindex_ci_upper,test_ibs_mean,test_ibs_std,test_ibs_ci_lower,test_ibs_ci_upper,test_cal_mean,test_cal_std,test_cal_ci_lower,test_cal_ci_upper,time_sec_total,n_bootstrap_iters,n_trials,space_file,status,error
gbsg,aft,42,"{""distribution"": ""lognormal"", ""num_layers"": 4, ""hidden_units"": 128, ""activation"": ""gelu"", ""dropout"": 0.026928198513067315, ""batchnorm"": false, ""residual"": false, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 64, ""lr"": 0.001255435113210515, ""weight_decay"": 8.159122342143458e-05, ""patience"": 38, ""val_fraction"": 0.15, ""lr_scheduler"": null, ""interpolation"": ""step""}",0.7098453958208635,0.04013666011726442,0.6168543361693716,0.7565903198945023,0.17497920384273574,0.012779508653968014,0.1597645590176849,0.20503532398654364,0.05894182350687573,0.015222460352664417,0.03785564060008189,0.09280347602920672,0.6539474620887491,0.03673463756676218,0.6003297219008165,0.7235981426186586,0.19359315284686623,0.008187862587200284,0.1782855676832809,0.20758195464552043,0.11377216781152451,0.0224534016743388,0.08031183135654552,0.1448536572934722,0.6720853681610299,0.03279456537504791,0.6132424068018681,0.7164076431857044,0.18779990679580735,0.013438184455049264,0.16434841009910714,0.21187217444464448,0.10190449539616811,0.015532179510951722,0.07698191895715409,0.1281097676082489,1221.3878966119955,20,300,spaces/aft.yaml,ok,
gbsg,coxph,42,"{""epochs"": 300, ""lr"": 0.009193347276418172, ""weight_decay"": 2.33879939759413e-05, ""patience"": 55, ""val_fraction"": 0.15, ""lr_scheduler"": ""step"", ""interpolation"": ""step""}",0.6919939829685317,0.013713096531853252,0.6673196914143528,0.7131790046974921,0.18265834538964476,0.004205550321457641,0.1750611968186908,0.1904011363932551,0.061065421798159825,0.009058993204368022,0.04516272802913599,0.07869664318022357,0.6493487968528101,0.03708688866955727,0.593681866516773,0.710956577018337,0.19277015878748496,0.008685667932145185,0.1766449007524226,0.20567980661891241,0.10732046660512655,0.016314950213199408,0.08193750123971844,0.13829516870202554,0.6688252497969689,0.03394335776361876,0.5986796007591599,0.721084890350293,0.1893055408789457,0.009088487913200376,0.1766226466650774,0.20607159864636973,0.10483712486307535,0.014395263360447936,0.07606646323186504,0.1300245224274986,167.57629529599944,20,300,spaces/coxph.yaml,ok,
gbsg,deephit,42,"{""num_durations"": 17, ""num_layers"": 1, ""hidden_units"": 64, ""activation"": ""gelu"", ""dropout"": 0.12202418391645481, ""batchnorm"": false, ""residual"": false, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 64, ""lr"": 0.002285542218255841, ""weight_decay"": 1.272034105882549e-07, ""patience"": 35, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""step""}",0.6979449414198091,0.014441449613822058,0.6761508093669659,0.7199500589368839,0.18331067884433844,0.00653809746960245,0.17446126153667355,0.19537585287447556,0.07516424547887238,0.015191250612696239,0.05571723478175754,0.1035595368010579,0.6651238294839235,0.034068236271289916,0.6206231373072798,0.7241625912775507,0.1916443093026592,0.00910792577951565,0.1728808663919448,0.2046912512472772,0.11385584510647259,0.012769043538013829,0.09690167829375086,0.13919683506118863,0.6656611023469793,0.029535243662767743,0.6077065658529595,0.7033959899804085,0.19188477492743966,0.008871747163493182,0.18000757015472404,0.2068630978926405,0.11495987975926913,0.020348075501412582,0.08742933605575828,0.15392047122137573,643.703626136994,20,300,spaces/deephit.yaml,ok,
gbsg,deepsurv,42,"{""num_layers"": 2, ""hidden_units"": 16, ""activation"": ""relu"", ""dropout"": 0.24525130280096108, ""batchnorm"": false, ""residual"": false, ""use_attention"": false, ""epochs"": 300, ""lr"": 0.0009381220583731365, ""weight_decay"": 3.914245275848205e-06, ""patience"": 36, ""val_fraction"": 0.15, ""lr_scheduler"": null, ""interpolation"": ""step""}",0.7086006498492096,0.04093722183018276,0.6149396826158832,0.7454700215288304,0.17594928409661192,0.010694992900628654,0.16036477421783993,0.1984382282033604,0.06600462599473773,0.012872906095134192,0.046198951847448884,0.09547219947563061,0.6571386428255477,0.04415651173945157,0.568391411565192,0.7217495980438132,0.19150093773360705,0.009122233038117131,0.17342249233393017,0.20791795350250894,0.11478410676369961,0.018146933568504494,0.08826567182927408,0.1590986183407766,0.6725155713710236,0.040256129997787216,0.5854463247537243,0.7178595233519124,0.1871965037443306,0.012629837842231626,0.1659532866715248,0.20952421128241633,0.1004883751039108,0.010508151903332938,0.08459544007160529,0.12041414832761432,332.7591187020007,20,300,spaces/deepsurv.yaml,ok,
gbsg,logistic_hazard,42,"{""num_durations"": 10, ""num_layers"": 4, ""hidden_units"": 16, ""activation"": ""gelu"", ""dropout"": 0.3248277088193362, ""batchnorm"": false, ""residual"": true, ""use_attention"": false, ""epochs"": 300, ""batch_size"": null, ""lr"": 0.003021577489882333, ""weight_decay"": 0.00014903634396113062, ""patience"": 53, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""step""}",0.699655023779733,0.018804956889915906,0.6680104003548393,0.7245681951017426,0.18051846268577412,0.007894026165141881,0.1676309390774543,0.19203088011309066,0.0690710087496171,0.012520855310360578,0.04927307046513351,0.09577770393578044,0.6603937012788136,0.038061117868595895,0.5905393480784771,0.7220315057087349,0.19311236528049394,0.010311144422768901,0.17421156685358435,0.209307662322379,0.11623698523413022,0.0146082869771804,0.0928981263715431,0.1495652967682825,0.6722000934155952,0.028794444922467178,0.6152137479958804,0.7233160807778609,0.18935595236428876,0.012095625207521166,0.17007912541189618,0.20564872304336962,0.1116324928206576,0.014354829417275802,0.08866529400501871,0.1390057275153323,651.3520538420053,20,300,spaces/logistic_hazard.yaml,ok,
gbsg,pchazard,42,"{""num_durations"": 17, ""num_layers"": 1, ""hidden_units"": 64, ""activation"": ""gelu"", ""dropout"": 0.23300775439357202, ""batchnorm"": false, ""residual"": true, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 64, ""lr"": 0.003353069935385637, ""weight_decay"": 8.648541241564307e-07, ""patience"": 60, ""val_fraction"": 0.15, ""lr_scheduler"": null, ""interpolation"": ""linear""}",0.6876844378638817,0.024787531272226118,0.6530938793782767,0.7212087045480351,0.18185769769889365,0.007271291162980048,0.17121985252180433,0.19269487817174216,0.06685602224042488,0.011320736383587228,0.04771037269505683,0.08654029200960689,0.6410577847664214,0.03586487435754362,0.5773301277353683,0.7024038614910023,0.1959191408916497,0.011968619103613716,0.1772838215515109,0.21604747645615435,0.10995100919288037,0.018577503771827722,0.07960949366696259,0.14493037190048377,0.6546541533059266,0.03460718130328524,0.5911962917044339,0.7103631612492033,0.193276420060676,0.013030707478807165,0.17012435413822394,0.21866430062014508,0.11278398817306787,0.0181998169413907,0.08134321956820817,0.14083873037247024,1021.6189945820006,20,300,spaces/pchazard.yaml,ok,
gbsg,survival_forest,42,"{""n_estimators"": 127, ""max_depth"": 3, ""interpolation"": ""linear"", ""n_jobs"": 4}",0.7500256348650629,0.011752768016752367,0.7325957245128382,0.7673940434501125,0.17474575291315117,0.0037895194073656545,0.1679329062587876,0.18069295782786923,0.11680495894752649,0.010952841639567766,0.10125699612309397,0.13817249178566413,0.6861968095733628,0.02273799486500376,0.6406760981666618,0.7230606674281249,0.1904214065097824,0.007307044577279909,0.1760639591070989,0.20180850137383793,0.11815575275367103,0.019724333425033984,0.09161260369865333,0.15770153336710335,0.685463055350409,0.031913452214207,0.6228434060856162,0.7309909116568875,0.19003582954426593,0.007990280248440866,0.1757056681766485,0.20386779653962742,0.11451921629772958,0.018775736943649195,0.07892346980858486,0.13985458873247247,3162.474353077996,20,300,spaces/survival_forest.yaml,ok,
gbsg,xgbcox,42,"{""num_boost_round"": 194, ""learning_rate"": 0.03321115474917003, ""max_depth"": 1, ""subsample"": 0.7522825369606188, ""colsample_bytree"": 0.8798309602953301, ""interpolation"": ""step""}",0.7399973626917041,0.008746593883308933,0.725001505656371,0.7569664185703445,0.16632116662663485,0.003693512662394546,0.15932803064953058,0.17271262845937174,0.06927129914357032,0.010395351471621277,0.04830308308528552,0.08667210382037663,0.6831189347782481,0.030570273384049874,0.623068265616455,0.7321221611844309,0.1858859511960236,0.010433987290685811,0.16852143721816926,0.20399125571415605,0.10783342060427033,0.021056087557752016,0.08172606288621588,0.15458304708819479,0.6867569119889727,0.029951072108800863,0.6223044351252064,0.7341209299426578,0.18303057484369945,0.011911279148721358,0.16411226560398162,0.20434141885890358,0.0983073164744673,0.01590579268247162,0.06979213233573774,0.1231826152321632,69.33444871500251,20,300,spaces/xgbcox.yaml,ok,
gbsg,vadesc,42,"{""epochs"": 300, ""batch_size"": 128, ""lr"": 0.0010478424293432272, ""weight_decay"": 6.9526238710826925e-06, ""patience"": 39, ""val_fraction"": 0.15, ""lr_scheduler"": null, ""interpolation"": ""step"", ""K"": 6, ""latent_dim"": 8, ""recon_distribution"": ""bernoulli"", ""enc_hidden"": [128, 128], ""dec_hidden"": [128, 256], ""activation"": ""gelu"", ""dropout"": 0.1, ""batchnorm"": true, ""residual"": true, ""lambda_recon"": 1.0, ""lambda_surv"": 1.0, ""lambda_kl"": 1.0}",0.6968890442128883,0.010218923644180105,0.6780684157823191,0.7123579535492476,0.18960127103454946,0.005323330976342158,0.18261254663752843,0.19847485000698892,0.10093792787053542,0.01949906755550001,0.06929060143390812,0.12975800889590866,0.6744397255898729,0.0331645385832802,0.6157567568873447,0.7242446162685254,0.19205216869752612,0.010380940621220101,0.17502134196723362,0.2098611009909293,0.13275170347567777,0.0196157577113754,0.10047371981084516,0.16351401088985387,0.6726762512125455,0.028444671139269302,0.6155812996976391,0.7077356025734206,0.1929518113034515,0.009519554624035245,0.17934444153571885,0.2087521712066406,0.12726763836150595,0.02161028933661638,0.09750329823064752,0.16634629516987648,11535.499439746025,20,300,spaces/vadesc.yaml,ok,
gbsg,dcm,42,"{""K"": 2, ""enc_layers"": 2, ""enc_output"": 44, ""enc_hidden"": 119, ""activation"": ""gelu"", ""dropout"": 0.18802059571122431, ""batchnorm"": true, ""residual"": true, ""use_attention"": true, ""bias"": true, ""vae_alpha"": 0.8562970852349351, ""vae_recon_weight"": 6.969896218547578, ""gate_ce_weight"": 0.13367699907992453, ""epochs"": 300, ""batch_size"": 128, ""lr"": 0.0007483778387812438, ""weight_decay"": 1.0423761576380293e-05, ""patience"": 15, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""linear""}",0.7271849516141344,0.022354929162420187,0.6802172931001861,0.756843988862039,0.16715356963975342,0.009068793351163075,0.15737575694213976,0.18765915042659095,0.053982917318696436,0.011322872956510466,0.04004483193568037,0.08174314879658215,0.6503608360462827,0.04034479588745497,0.5775612619201013,0.7238490538906259,0.19917428771571558,0.010988158554545475,0.17911052636039704,0.21681909430827057,0.12779634676584037,0.0265580782001343,0.09536878679042235,0.18225009405053627,0.6592562332174997,0.024266944855786413,0.620010478722372,0.7042482435597189,0.1944205075628547,0.01101975897603146,0.17798876091996227,0.2145551893672468,0.11744036649583844,0.015679756327625808,0.09594916036821496,0.1456335617297929,2356.6464064350002,20,300,spaces/dcm.yaml,ok,
