bootstrap_iter,params,train_cindex,train_ibs,train_cal,val_cindex,val_ibs,val_cal,test_cindex,test_ibs,test_cal,time_sec
10,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 8, ""dropout"": 0.27691775588346335, ""variational"": false, ""alpha_REC"": 0.004829302704807648, ""alpha_KLD"": 0.04536027016023407, ""alpha_NLL"": 0.04864689232627495, ""alpha_RANK"": 0.047828545221763566, ""lr"": 0.0003366277472806682, ""activation"": ""gelu"", ""weight_decay"": 5.145712917512159e-08, ""batch_size"": 64, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""SpectralClustering"", ""n_clusters"": 4, ""num_durations"": 13, ""num_layers"": 2, ""hidden_units"": 64, ""alpha_DVC"": 0.29850902971941345, ""alpha_IVCG"": 0.0002393893645401113, ""use_cluster_heads"": false, ""affinity"": ""rbf""}",0.6687477526069759,0.20611173987212864,0.12726167998906535,0.6717651678774789,0.21033528576401384,0.13281548732391268,0.644158230074659,0.22490284842046465,0.13804352297501163,104.34705366600247
11,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 8, ""dropout"": 0.27691775588346335, ""variational"": false, ""alpha_REC"": 0.004829302704807648, ""alpha_KLD"": 0.04536027016023407, ""alpha_NLL"": 0.04864689232627495, ""alpha_RANK"": 0.047828545221763566, ""lr"": 0.0003366277472806682, ""activation"": ""gelu"", ""weight_decay"": 5.145712917512159e-08, ""batch_size"": 64, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""SpectralClustering"", ""n_clusters"": 4, ""num_durations"": 13, ""num_layers"": 2, ""hidden_units"": 64, ""alpha_DVC"": 0.29850902971941345, ""alpha_IVCG"": 0.0002393893645401113, ""use_cluster_heads"": false, ""affinity"": ""rbf""}",0.6618035464407359,0.2066413679216495,0.12254878756602236,0.6670157068062827,0.20524199300984555,0.12320911500051306,0.6462762867433485,0.2181020398761056,0.13554903200308233,136.57469585500075
12,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 8, ""dropout"": 0.27691775588346335, ""variational"": false, ""alpha_REC"": 0.004829302704807648, ""alpha_KLD"": 0.04536027016023407, ""alpha_NLL"": 0.04864689232627495, ""alpha_RANK"": 0.047828545221763566, ""lr"": 0.0003366277472806682, ""activation"": ""gelu"", ""weight_decay"": 5.145712917512159e-08, ""batch_size"": 64, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""SpectralClustering"", ""n_clusters"": 4, ""num_durations"": 13, ""num_layers"": 2, ""hidden_units"": 64, ""alpha_DVC"": 0.29850902971941345, ""alpha_IVCG"": 0.0002393893645401113, ""use_cluster_heads"": false, ""affinity"": ""rbf""}",0.6539307093288128,0.21156059032153493,0.12249230423674802,0.6532653461463032,0.21314172215256727,0.13968163346328463,0.6924746295186326,0.19312389909972083,0.13815118340464858,112.04379862499627
13,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 8, ""dropout"": 0.27691775588346335, ""variational"": false, ""alpha_REC"": 0.004829302704807648, ""alpha_KLD"": 0.04536027016023407, ""alpha_NLL"": 0.04864689232627495, ""alpha_RANK"": 0.047828545221763566, ""lr"": 0.0003366277472806682, ""activation"": ""gelu"", ""weight_decay"": 5.145712917512159e-08, ""batch_size"": 64, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""SpectralClustering"", ""n_clusters"": 4, ""num_durations"": 13, ""num_layers"": 2, ""hidden_units"": 64, ""alpha_DVC"": 0.29850902971941345, ""alpha_IVCG"": 0.0002393893645401113, ""use_cluster_heads"": false, ""affinity"": ""rbf""}",0.6582311447275576,0.20892884630095934,0.12512135267012392,0.6497618102421596,0.21523208322322124,0.13974083445154406,0.6858324386655533,0.20097000890445216,0.12420567079207638,90.99738660900039
14,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 8, ""dropout"": 0.27691775588346335, ""variational"": false, ""alpha_REC"": 0.004829302704807648, ""alpha_KLD"": 0.04536027016023407, ""alpha_NLL"": 0.04864689232627495, ""alpha_RANK"": 0.047828545221763566, ""lr"": 0.0003366277472806682, ""activation"": ""gelu"", ""weight_decay"": 5.145712917512159e-08, ""batch_size"": 64, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""SpectralClustering"", ""n_clusters"": 4, ""num_durations"": 13, ""num_layers"": 2, ""hidden_units"": 64, ""alpha_DVC"": 0.29850902971941345, ""alpha_IVCG"": 0.0002393893645401113, ""use_cluster_heads"": false, ""affinity"": ""rbf""}",0.6683811496679616,0.20483215896251786,0.12669358359940222,0.6233948354268085,0.22148513769922112,0.14717224073327964,0.6682189295433928,0.20704525803160734,0.1170993233599013,126.56250172699947
15,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 8, ""dropout"": 0.27691775588346335, ""variational"": false, ""alpha_REC"": 0.004829302704807648, ""alpha_KLD"": 0.04536027016023407, ""alpha_NLL"": 0.04864689232627495, ""alpha_RANK"": 0.047828545221763566, ""lr"": 0.0003366277472806682, ""activation"": ""gelu"", ""weight_decay"": 5.145712917512159e-08, ""batch_size"": 64, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""SpectralClustering"", ""n_clusters"": 4, ""num_durations"": 13, ""num_layers"": 2, ""hidden_units"": 64, ""alpha_DVC"": 0.29850902971941345, ""alpha_IVCG"": 0.0002393893645401113, ""use_cluster_heads"": false, ""affinity"": ""rbf""}",0.6772155002541171,0.20297544106457688,0.11719919040457262,0.6289761038138946,0.22379856796549813,0.13453616994538325,0.6339003282602208,0.21779553757880263,0.1417740451439326,131.79407334500138
16,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 8, ""dropout"": 0.27691775588346335, ""variational"": false, ""alpha_REC"": 0.004829302704807648, ""alpha_KLD"": 0.04536027016023407, ""alpha_NLL"": 0.04864689232627495, ""alpha_RANK"": 0.047828545221763566, ""lr"": 0.0003366277472806682, ""activation"": ""gelu"", ""weight_decay"": 5.145712917512159e-08, ""batch_size"": 64, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""SpectralClustering"", ""n_clusters"": 4, ""num_durations"": 13, ""num_layers"": 2, ""hidden_units"": 64, ""alpha_DVC"": 0.29850902971941345, ""alpha_IVCG"": 0.0002393893645401113, ""use_cluster_heads"": false, ""affinity"": ""rbf""}",0.6689969523605839,0.2045277887533721,0.12625201511918185,0.6387146383908697,0.21502198564929673,0.11513834150922815,0.6450057360633106,0.21838453816426157,0.14327495139299354,92.52376047200232
17,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 8, ""dropout"": 0.27691775588346335, ""variational"": false, ""alpha_REC"": 0.004829302704807648, ""alpha_KLD"": 0.04536027016023407, ""alpha_NLL"": 0.04864689232627495, ""alpha_RANK"": 0.047828545221763566, ""lr"": 0.0003366277472806682, ""activation"": ""gelu"", ""weight_decay"": 5.145712917512159e-08, ""batch_size"": 64, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""SpectralClustering"", ""n_clusters"": 4, ""num_durations"": 13, ""num_layers"": 2, ""hidden_units"": 64, ""alpha_DVC"": 0.29850902971941345, ""alpha_IVCG"": 0.0002393893645401113, ""use_cluster_heads"": false, ""affinity"": ""rbf""}",0.6771849795054873,0.20145681357541836,0.11826709638357989,0.6281406023514253,0.21809342623251368,0.14129491116762233,0.691818823766771,0.19803965920322325,0.11643888227902387,120.9669859200003
18,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 8, ""dropout"": 0.27691775588346335, ""variational"": false, ""alpha_REC"": 0.004829302704807648, ""alpha_KLD"": 0.04536027016023407, ""alpha_NLL"": 0.04864689232627495, ""alpha_RANK"": 0.047828545221763566, ""lr"": 0.0003366277472806682, ""activation"": ""gelu"", ""weight_decay"": 5.145712917512159e-08, ""batch_size"": 64, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""SpectralClustering"", ""n_clusters"": 4, ""num_durations"": 13, ""num_layers"": 2, ""hidden_units"": 64, ""alpha_DVC"": 0.29850902971941345, ""alpha_IVCG"": 0.0002393893645401113, ""use_cluster_heads"": false, ""affinity"": ""rbf""}",0.6773943714954616,0.20402879541584992,0.1208622631442288,0.6568714928717309,0.21393430153144186,0.13659409916389462,0.6431443059455747,0.21798837943816135,0.12787856977639162,91.09656599199661
19,"{""latent_dim"": 32, ""enc_layers"": 1, ""enc_hidden"": 16, ""dec_layers"": 3, ""dec_hidden"": 8, ""dropout"": 0.27691775588346335, ""variational"": false, ""alpha_REC"": 0.004829302704807648, ""alpha_KLD"": 0.04536027016023407, ""alpha_NLL"": 0.04864689232627495, ""alpha_RANK"": 0.047828545221763566, ""lr"": 0.0003366277472806682, ""activation"": ""gelu"", ""weight_decay"": 5.145712917512159e-08, ""batch_size"": 64, ""lr_scheduler"": ""cosine_annealing"", ""interpolation"": ""step"", ""clustering_method"": ""SpectralClustering"", ""n_clusters"": 4, ""num_durations"": 13, ""num_layers"": 2, ""hidden_units"": 64, ""alpha_DVC"": 0.29850902971941345, ""alpha_IVCG"": 0.0002393893645401113, ""use_cluster_heads"": false, ""affinity"": ""rbf""}",0.6823428037159018,0.20126398620956046,0.11584501420937836,0.6482126161252462,0.21311282652685778,0.12099782755922134,0.6394165535956581,0.21502111925429154,0.12471186594774837,92.90237341500324
