dataset,model,seed,best_params,train_cindex_mean,train_cindex_std,train_cindex_ci_lower,train_cindex_ci_upper,train_ibs_mean,train_ibs_std,train_ibs_ci_lower,train_ibs_ci_upper,train_cal_mean,train_cal_std,train_cal_ci_lower,train_cal_ci_upper,val_cindex_mean,val_cindex_std,val_cindex_ci_lower,val_cindex_ci_upper,val_ibs_mean,val_ibs_std,val_ibs_ci_lower,val_ibs_ci_upper,val_cal_mean,val_cal_std,val_cal_ci_lower,val_cal_ci_upper,test_cindex_mean,test_cindex_std,test_cindex_ci_lower,test_cindex_ci_upper,test_ibs_mean,test_ibs_std,test_ibs_ci_lower,test_ibs_ci_upper,test_cal_mean,test_cal_std,test_cal_ci_lower,test_cal_ci_upper,time_sec_total,n_bootstrap_iters,n_trials,space_file,status,error
pbc,aft,42,"{""distribution"": ""lognormal"", ""num_layers"": 3, ""hidden_units"": 23, ""activation"": ""gelu"", ""dropout"": 0.3719057888279192, ""batchnorm"": false, ""residual"": true, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 128, ""lr"": 0.002465952911106073, ""weight_decay"": 5.310099783582965e-07, ""patience"": 22, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""linear""}",0.7550489239239172,0.07038383197537611,0.5713077469793888,0.8218667838580064,0.1700287383925736,0.03472638229931128,0.13327350155497228,0.25243951304768475,0.10704801008319995,0.047626134091900335,0.07146774075510899,0.2184920516417606,0.7579396547700985,0.04165594795507487,0.6700173660001878,0.8163164511494253,0.16981067023274646,0.03272869134163898,0.12455723762617338,0.2350650635229029,0.1671418197521225,0.04081268228690578,0.1308744922103381,0.27085816586763295,0.74806668145,0.07232329274441926,0.6175369743406985,0.8593382789317507,0.1752905400140166,0.0365630060991801,0.10582131006003548,0.2449713137037965,0.16323771671258117,0.041391610099029336,0.10966536170621198,0.2543998967779304,1691.8549165430013,20,300,spaces/aft.yaml,ok,
pbc,coxph,42,"{""epochs"": 300, ""lr"": 0.0035151954390150496, ""weight_decay"": 1.1952413885925789e-07, ""patience"": 60, ""val_fraction"": 0.15, ""lr_scheduler"": ""step"", ""interpolation"": ""linear""}",0.7601956512985343,0.03262609413931729,0.693436693839645,0.8089591449625445,0.1607224259658365,0.010495660055447114,0.141123535646456,0.1772735627831698,0.09033940596213547,0.017983827369277613,0.06409105134314753,0.1324216147273013,0.7564500610813204,0.045389857630830775,0.6776599491765312,0.82292578976771,0.16037993035461973,0.020276919642587963,0.13209761690016045,0.20376514932438664,0.164284308763297,0.022456835008120644,0.13099585196799382,0.20467585414338396,0.7547224581335771,0.05360282022556435,0.6597047701537941,0.8421958308387307,0.16714422347590344,0.02048902786395913,0.12984779011268596,0.19689148835382225,0.15731211897200637,0.022899523584983896,0.11117625816799451,0.19170789095554494,422.2892409329652,20,300,spaces/coxph.yaml,ok,
pbc,deephit,42,"{""num_durations"": 7, ""num_layers"": 2, ""hidden_units"": 128, ""activation"": ""relu"", ""dropout"": 0.381434447576916, ""batchnorm"": false, ""residual"": true, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 64, ""lr"": 0.0002449190181875775, ""weight_decay"": 1.8729170745739823e-05, ""patience"": 24, ""val_fraction"": 0.15, ""lr_scheduler"": null, ""interpolation"": ""linear""}",0.7805286338192061,0.021288781784742774,0.7433811257148745,0.8137072402293805,0.15800148109380963,0.010176385967195768,0.136825211651568,0.1721062975259136,0.11268082439377906,0.014240798032220255,0.08886540026931698,0.13799969421456837,0.769568394713734,0.034390281623658786,0.7140369793793385,0.833648699789155,0.15803221974094625,0.020380174274380825,0.12910239743969462,0.19127522708729092,0.16873946977765145,0.02577076813213093,0.12216384153257956,0.2148721634331734,0.7490472321852962,0.06356360506973474,0.631300648555011,0.8435196483971045,0.17337269938049546,0.026169183646699613,0.13736534872012998,0.22101386699084008,0.17427309460314677,0.026226694631999406,0.13531542538937438,0.23310343831632085,1117.6531054480001,20,300,spaces/deephit.yaml,ok,
pbc,deepsurv,42,"{""num_layers"": 3, ""hidden_units"": 64, ""activation"": ""gelu"", ""dropout"": 0.024658224913134935, ""batchnorm"": false, ""residual"": false, ""use_attention"": false, ""epochs"": 300, ""lr"": 0.00037379867683394, ""weight_decay"": 8.36269060840065e-07, ""patience"": 56, ""val_fraction"": 0.15, ""lr_scheduler"": null, ""interpolation"": ""linear""}",0.7840178920236988,0.023554907895438095,0.745986949475099,0.8213734432363402,0.15130435849599486,0.013071669536036357,0.12561544957202472,0.16762177024266814,0.08625120719113727,0.021202884470517623,0.05818418134048435,0.13432871048277104,0.7712351251931633,0.03204198122270597,0.7135499232174085,0.8328598279476613,0.15766588183394908,0.0197092699409659,0.12392952196599409,0.1913678107037857,0.16455547517627347,0.02569768818619668,0.1233206220330812,0.2097941986025946,0.757602201596737,0.057642683212536315,0.6351203629372993,0.8418629782833505,0.17196502859547497,0.026861865234951914,0.13456619105982967,0.22903168585936268,0.16033240129606718,0.02759668589060073,0.12598239586627014,0.22706330019175963,845.5528854579898,20,300,spaces/deepsurv.yaml,ok,
pbc,logistic_hazard,42,"{""num_durations"": 11, ""num_layers"": 2, ""hidden_units"": 23, ""activation"": ""gelu"", ""dropout"": 0.15219523053527712, ""batchnorm"": false, ""residual"": true, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 512, ""lr"": 0.001576273401770893, ""weight_decay"": 3.246708513372058e-07, ""patience"": 44, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""step""}",0.7742716934114693,0.02727752239589003,0.7173543180804265,0.8122098428147263,0.1560144712268353,0.012003894586531371,0.13122575225050573,0.1732046301228769,0.08691950100432785,0.012159314667151996,0.06603342300534666,0.10739375119566671,0.7710312197597069,0.03755241885408298,0.7131085686465434,0.8303484479610469,0.15878965076497809,0.021027044698104774,0.12629205323109371,0.19621922091959298,0.16457449095384608,0.024768915542751086,0.13718853043772727,0.22002245523363057,0.7598496168664345,0.05885214081789871,0.631841885668413,0.8469238284439122,0.17023874269559436,0.02940189483810212,0.12470606914786493,0.23122913091171338,0.15441436840954945,0.03060674425045124,0.10375896558107332,0.22033589378246318,1240.760650975979,20,300,spaces/logistic_hazard.yaml,ok,
pbc,pchazard,42,"{""num_durations"": 15, ""num_layers"": 4, ""hidden_units"": 128, ""activation"": ""relu"", ""dropout"": 0.14393854591437094, ""batchnorm"": true, ""residual"": false, ""use_attention"": false, ""epochs"": 300, ""batch_size"": 64, ""lr"": 0.0016098947084064194, ""weight_decay"": 3.2880145782711436e-06, ""patience"": 28, ""val_fraction"": 0.15, ""lr_scheduler"": ""plateau"", ""interpolation"": ""linear""}",0.7960656434849681,0.01806425225079423,0.7659083200335111,0.8234606817161714,0.14584225273287946,0.016870459450191253,0.1254288722391814,0.18846443466536614,0.1026435938172154,0.034298288251796434,0.07593639787830292,0.19223017010545151,0.7294801333421581,0.04665687608328684,0.6545291862652869,0.8243886770557028,0.17413769289362904,0.029272048715489843,0.1328704470379137,0.23212387715335317,0.16924437020667485,0.038291927962393404,0.12169671124950389,0.25962801527611096,0.7216630138862972,0.06404068076290183,0.5958016304347826,0.808363277635661,0.18881361594041318,0.032203622901524384,0.14200669882281414,0.25994540851532877,0.17641255422664856,0.03933842562623628,0.12119501820408476,0.24902577807149565,2158.1520367640187,20,300,spaces/pchazard.yaml,ok,
pbc,xgbcox,42,"{""num_boost_round"": 102, ""learning_rate"": 0.01100997863960406, ""max_depth"": 3, ""subsample"": 0.646872134605466, ""colsample_bytree"": 0.8396719222745197, ""interpolation"": ""step""}",0.8223698790747355,0.016271034885784505,0.7897651121028566,0.8533086956887838,0.1486467018868906,0.008412414173781635,0.13190984182655874,0.16076545842570128,0.13871025078944704,0.009173782435800156,0.12496907248590042,0.15501239947615647,0.7645191826458577,0.03946020257903219,0.693281298585199,0.8384499288172856,0.1613513905558563,0.013453135226857597,0.14074356429288243,0.18538524856883304,0.17638709055096624,0.027211470224796523,0.1312151528811298,0.22880780918674357,0.7547791150314421,0.059170968215651376,0.6339443552475917,0.847955756082048,0.16910412714910308,0.019265897361335865,0.14123635159435313,0.20742734895443782,0.17557098904356522,0.03403356570585257,0.12029979223375215,0.22828088133867877,110.68124323198572,20,300,spaces/xgbcox.yaml,ok,
pbc,survival_forest,42,"{""n_estimators"": 82, ""max_depth"": 5, ""interpolation"": ""linear"", ""n_jobs"": 4}",0.8190281720318984,0.017254671190995413,0.7918324080102165,0.8534327441212056,0.13645796645588776,0.009167686435971118,0.11598952220465222,0.14721115000586835,0.1184572761932827,0.013210871854205972,0.09732967958755523,0.1386217602517277,0.775385627614279,0.03393480815584271,0.7160712307602612,0.8293001503461307,0.1561287386256733,0.01810366717833176,0.13109400465489235,0.19016669438397868,0.161933235767652,0.023980551502613995,0.12629335236929107,0.20726987664549923,0.7572623055858672,0.06697401094354401,0.6179367183538955,0.8477834049964622,0.16666776093677135,0.025675009525506717,0.1345992766875063,0.21931481593614416,0.16570790986829353,0.022554122202984844,0.12590417502603352,0.20891635559674646,3710.0752016110346,20,300,spaces/survival_forest.yaml,ok,
pbc,vadesc,42,"{""epochs"": 300, ""batch_size"": 256, ""lr"": 0.0018671884131128893, ""weight_decay"": 0.00013282814842048324, ""patience"": 22, ""val_fraction"": 0.15, ""lr_scheduler"": ""step"", ""interpolation"": ""step"", ""K"": 10, ""latent_dim"": 16, ""recon_distribution"": ""bernoulli"", ""enc_hidden"": [128, 128], ""dec_hidden"": [128, 128], ""activation"": ""relu"", ""dropout"": 0.2, ""batchnorm"": false, ""residual"": false, ""lambda_recon"": 1.0, ""lambda_surv"": 1.0, ""lambda_kl"": 1.0}",0.7611766855360219,0.019954368992463303,0.7244585163364065,0.793890102375119,0.18908084957690036,0.012708244545002178,0.16524938830043373,0.2145030560980137,0.17056621552285728,0.02012226506254578,0.1325056037237109,0.20288366429567528,0.7706551559630492,0.03912797642957424,0.7015762582320361,0.83700136223162,0.17694481872254475,0.022641113133357402,0.13081602407985712,0.21197103220168625,0.22045842626507298,0.029884900778493796,0.1542625703780381,0.2686367259579813,0.7610533507349576,0.04960176011437865,0.6543554588473889,0.8447748870625373,0.19115190196590415,0.021925367015158088,0.1568094273298598,0.23238450905382255,0.2213379026902697,0.025899576617452347,0.1803765849976497,0.2561543025746414,6979.402636355022,20,300,spaces/vadesc.yaml,ok,
pbc,dcm,42,"{""K"": 10, ""enc_layers"": 1, ""enc_output"": 92, ""enc_hidden"": 108, ""activation"": ""relu"", ""dropout"": 0.1885130685142318, ""batchnorm"": false, ""residual"": true, ""use_attention"": false, ""bias"": true, ""vae_alpha"": 0.5809782647849067, ""vae_recon_weight"": 5.347433366348737, ""gate_ce_weight"": 0.05119083779268538, ""epochs"": 300, ""batch_size"": 64, ""lr"": 0.0004342213867762008, ""weight_decay"": 0.0007213571509073674, ""patience"": 18, ""val_fraction"": 0.15, ""lr_scheduler"": ""step"", ""interpolation"": ""step""}",0.7618931587109524,0.024316363462795237,0.7252477679752806,0.7988330537422701,0.17800425635196152,0.01901049511717626,0.14883857500106343,0.2162564654141362,0.13887319857653335,0.01968729196073383,0.11380223354976478,0.17456510257501148,0.7556160574702003,0.036245763748662806,0.6865294389214629,0.8118579913098457,0.18071602508067783,0.02458870556937278,0.1406778045214527,0.21738414485205929,0.18441089611126182,0.022164899947327128,0.15490096918776858,0.2269682578573992,0.7324295891334757,0.048115808245711454,0.6397536758492479,0.8105122190170359,0.19601959640593816,0.018785918753417636,0.15351156880990538,0.22364100374362678,0.1958975462581776,0.03997753456809065,0.13561457884440167,0.2715672699507874,1665.4723645850318,20,300,spaces/dcm.yaml,ok,
